Nombre,Numero_Expediente,Edad
Mariana Moreno Reyes,9634674294,24
Kevin Reyes Camacho,4339393167,21
Luis Coronado Aldama,2976262949,25
Armando Encinas Martínez,2839004326,21
José Balderrama Peña,2987451070,18
Mario Castañeda Arroyo,0031816587,24
Elvia Ochoa Coronado,8790418225,22
Julián Balderrama Camacho,7006152561,19
Sebastián Aldama Vazquez,2680314977,21
Kenia Wong Arroyo,1695235485,19
Teresa Ramos Pino,4621845853,24
Adán López Escalante,9627609017,21
Karina Aldama Durazo,7729152128,22
Kenia Cabada Ochoa,4205370800,23
Fernanda Reza Martínez,4739053468,21
Teresa Romero Orozco,5445473427,19
Rafael Ochoa Espinoza,8376494451,19
Karen Gutierrez Nuñez,1993449401,25
Kimberly Jimenez Piña,6261664112,25
Kimberly Cano Mata,6848020163,23
Sebastián Ramirez Ramirez,5984360806,19
Eva Durazo Galaz,0341831166,20
Ernesto Ozuna Pino,0797817300,21
Sebastián Ochoa González,5299031011,25
Isabel Mendoza Tellez,8405312651,20
Eva Cruz Mata,9719240517,23
Kevin Elías Orozco,2814758356,20
Kevin Galaz Espinoza,5600073738,21
Luis Ayala López,0451454436,18
Ernesto Garza Ozuna,3106957787,24
Adán Escalante Almada,7913357716,20
Socorro Ramos Reyes,6954219967,18
Ana Arvizu Calles,0206461975,20
Isabel Valenzuela Mendoza,3076541974,23
Kim González Martínez,1071208656,22
Socorro Yanes Cadena,0972107134,19
Susana Rosales Alemán,8884613581,24
Carlos Gutierrez García,6481640871,20
Raquel Arroyo Almada,8056625613,18
Susana Piña Islas,0523954568,22
Kevin García Monteverde,7856509786,23
Domingo Rosas Castañeda,8001463545,19
Eva Chávez Jimenez,3870192091,19
Adán Rosas Cuevas,5358330642,20
Alberto Gutierrez Domínguez,9514317270,23
Kenia Rodríguez Almada,7353925756,20
Ana Camacho Rosales,0541908410,25
Mariana Orozco Alemán,7636623015,20
Eva Balderrama Medina,1686980441,25
Czarina Islas Galaz,3149978558,24
César Andre Escalante,8836357629,24
Isabel Andre Rosas,2574174007,20
María Mendoza Escalante,0134055509,24
Socorro Castañeda Ramos,0147302639,20
Kimberly Encinas González,5394224148,23
César Arvizu Escalante,2564096487,21
Sebastián Cuevas Cabada,0177898583,18
Adán Fernandez Romero,4645213847,24
Ernesto Ramos Garza,5179255702,24
José Rosales Lobo,9487670367,22
Alan Aldama Almada,4730313819,23
Sebastián Mancera Piña,9917621132,19
Julio Flores Heras,8301427113,25
Eva Domínguez Reyes,2769335231,24
Elvia Ayala Monteverde,8189495523,25
Fernanda López Chávez,1605975444,24
Elvia Córdova Domínguez,9782150623,20
Ada Peña Caro,4559802903,24
Armando Islas Pérez,6320121410,24
Carlos Gutierrez Almada,9645514074,24
Julio Peña Gutierrez,3862637542,19
Karina Heras Jimenez,3225468192,23
María Durazo Mendez,3905635543,19
Kim Ochoa Cano,0332512330,20
Juan Ramos Yanes,3545361117,19
Brian Mendoza Galaz,5845072563,20
Juan Alemán Medina,1413852717,25
Rafael Ortiz Mancera,0070501128,18
César Durazo Martínez,6598479951,24
Regina Espinoza Peña,1768976411,24
Domingo Cabada Tellez,0670224408,25
Domingo Martínez Aldama,2886676952,21
Karla Almada Romero,3060166105,18
Kimberly Escalante Wong,0954453800,18
Mario Piña Arvizu,0954776714,24
Kevin López González,2648895109,23
Alan García Ortiz,4769009284,21
Raquel Peña Cadena,9585915840,25
Isabel Camacho Ortiz,9986783053,25
Raquel Córdova Cadena,2214774679,21
Juan Reyes Mendez,0591405975,19
Ada Jimenez Valle,9702143155,21
Karla Córdova Ayala,1777397800,19
Alberto Valle Tellez,4574605084,19
Karen Garza Mendoza,4934400000,24
Carlos Gutierrez Flores,0022600854,23
Julio Camacho Encinas,6187456477,23
Guadalupe Islas Pulido,2004236389,23
América Yanes Pulido,0890745068,24
Raquel Caro Ramirez,8660160133,24
José Castañeda Coronado,0536313618,24
Elvia Peña Córdova,3571807703,25
Guadalupe Cabada Reza,4047244053,25
Alan Andre Mendoza,4780705735,22
Brian Escalante Cuevas,3855940693,23
Brian Reza Pérez,1334329448,19
María Leo Alemán,7485042494,25
Adán Elías Espinoza,6782082155,25
José Camacho Cabada,3365217722,20
Juan Calles Rosas,2332799886,25
Guadalupe Tellez Valle,5152457126,25
Czarina Elías Pino,4161983568,19
Rafael Fernandez Cuevas,0723208654,23
Czarina Ramirez Cuevas,4284712082,23
Raquel Pulido Galaz,3264445749,21
Luis Arvizu Galaz,0190083034,19
José Almada Almada,1655661288,18
Alan Ramos Piña,5135916497,21
Brian Ayala Cuevas,6199756111,21
América Martínez Almada,7104334092,19
José González Flores,3638853619,24
Guadalupe Mendoza Escalante,1376190119,18
Kim Arredondo López,7008728027,19
César Monteverde Cabada,2728864488,24
Carlos Jimenez Garza,5750755560,25
Julián Mata Mata,1966257085,18
América Balderrama Castañeda,8046996838,22
Armando Pino Mendez,4767759666,21
José Pino Camacho,0965450256,21
Julio Domínguez Heras,4790952155,21
José Elías Valenzuela,7357382935,18
Karina Cano Rosales,2582365591,25
Ana López Arroyo,5969005613,21
Regina Cano Cuevas,6515018578,21
María Almada Galaz,4351391507,25
Kenia Rosales Encinas,0326386523,20
José Garza García,7371728090,21
Lourdes Romero Cano,4446430603,24
Ernesto Reyes Cadena,3762764512,20
María Galaz Cano,4625047426,20
Alan Rojas Medina,2383856193,19
Mario Mata Durazo,1533716598,21
Juan Durazo Nuñez,2290685833,22
Alberto Nuñez Almada,9599364568,25
Ernesto Ozuna Valenzuela,2420767787,19
Julián Espinoza Peña,5631432001,22
Teresa Yanes Ochoa,3906942810,18
Kimberly González Galaz,5077068329,24
Brian Alemán Wong,2488800480,25
José Cadena Galaz,9988157720,23
Julio Ozuna Aldama,9913234306,22
Regina Lobo Peña,5357977206,22
Ada Leo Valle,5923013719,25
José Cano Cuevas,9494854901,23
Kevin Ochoa Rojas,2619753357,24
Ada Chávez Piña,3180261920,18
Rosa Coronado Romero,2055256189,22
Elvia Ayala Rosas,2098902801,24
Karina Aldama Lobo,5551050249,18
Eva Galaz Arvizu,4514567037,19
Czarina Encinas Domínguez,5894694146,25
Ema Arvizu Garza,8916361118,20
Ana Alemán Alemán,0984598485,24
Karina Cadena Garza,9928019687,23
Kim Arredondo Yanes,5297893684,22
Alberto Islas González,1486227839,18
Adán Caro Camacho,1777021524,19
Alan Monteverde González,2912389248,18
Regina Castañeda Arroyo,7526604179,23
Sebastián Piña Escalante,0852913630,19
Isabel Elías Córdova,8561710461,25
Kenia Valenzuela Monteverde,1695396758,23
Raquel Ayala Mendoza,6481434919,18
María Mendez Almada,7288343851,20
América Ozuna Alemán,0332852946,25
César Elías Nuñez,9523042303,21
Ana Monteverde Mendoza,5134343171,24
Mario Calles Elías,8457013667,24
Regina Ochoa Espinoza,8083971187,18
José Islas Heras,1026399931,24
Elvia Galaz Ayala,6188402613,20
Julio Piña López,4229034872,18
Julio Rodríguez Ramirez,2303667888,23
Sebastián Verduzco Nuñez,2350609510,21
Mario Heras Peña,8613321671,18
Ada Leo Mancera,9654175190,24
Julio Peña Tellez,6721598883,19
Armando Rosas Córdova,8280706036,25
Julio Medina Ozuna,5364869565,19
Eva Alemán Nuñez,8052721691,18
Karen Tellez Ayala,9811093953,19
María Islas Ozuna,7739281446,20
Elvia Ramirez Cabada,2166529289,20
Czarina Coronado Rosas,1552401427,24
Julio Cuevas Fernandez,4919437685,22
Alan Ochoa Cano,2261479156,20
César Mancera Rojas,4933738723,25
Sebastián Cuevas Valenzuela,7848869427,20
Czarina Tellez Cadena,9717502893,20
Alberto Flores Gutierrez,9234388313,19
Karla García Camacho,3797942435,23
Karla Castañeda Arroyo,6883439012,18
Rafael González López,5257161164,21
Rafael Peña Piña,6068767248,22
Mariana Islas Elías,9654664709,23
Rafael Espinoza Espinoza,8309932370,19
Luis Cuevas Mendoza,0346291426,24
Kimberly Reza Yanes,7757746548,22
Kenia García Wong,0865231632,18
Socorro Encinas Lobo,6870010321,24
Elvia Domínguez Escalante,9479018936,21
Ana Ortiz Pérez,9963844623,18
América Mendez Leo,0727243578,18
Isabel Garza Rosales,8006329496,18
Brian Cadena Cabada,9177918874,22
María Cruz Vazquez,7350590206,18
Brian Rodríguez Piña,1839319540,18
Isabel Caro Garza,7591789162,24
Ernesto Rosales Arroyo,6056751660,19
Adán Islas García,4041534059,18
Eva Piña Pérez,8354330820,19
Alberto Espinoza Rodríguez,8770528259,21
Rosa Tellez Valle,0532011442,22
Raquel Camacho García,0293470370,22
José Cabada Lobo,4610095793,24
Rafael Cruz Arredondo,8039386756,20
José Almada Mancera,1835759900,19
María Romero Domínguez,8528120874,25
Susana Peña Orozco,1202530967,24
Adán Mendez Camacho,4793859686,23
Fernanda Orozco Ochoa,4032447460,21
Susana Mancera Islas,4473400266,22
Carlos Yanes Escalante,9032443762,21
Alan Lobo Moreno,8217170243,21
Elvia López Galaz,0670395643,21
Karen Elías Durazo,0938700031,19
Armando Arvizu Ortiz,5603087749,23
Ernesto Ramirez Ortiz,1396566721,22
Armando Domínguez Galaz,2485881503,19
Julio Almada Islas,2573552486,24
Ana Cabada Mancera,3869088093,21
César Cano Monteverde,4506326592,24
Mario Islas Gutierrez,2830745368,21
Brian Pino Calles,4193839602,22
Carlos Garza Wong,6914412908,23
Mariana Caro Garza,0925319289,22
Fernanda Rosales Encinas,4915526061,24
Julio Arvizu Mancera,0514501449,25
Susana Jimenez Cuevas,2387485306,19
José Leo Wong,6826866466,19
Alberto Moreno Alemán,6261906467,18
José Domínguez Cuevas,8405400993,25
Kevin Verduzco Caro,5992380440,21
Kevin Reza Ramirez,7424749303,23
Socorro Monteverde Valle,3165918833,21
Adán Balderrama Cano,2364243335,21
Domingo Arvizu Encinas,6142910110,19
Juan Rosales Heras,0668671373,24
Armando Reyes Arroyo,0398595197,21
Mario Ortiz Camacho,4098360606,19
Raquel Mata Escalante,4552549469,19
Brian Cano Aldama,0448698002,23
Carlos Arredondo López,2668528959,22
Carlos Pino Reyes,2843590385,21
Ana Orozco Reyes,1817355994,25
América Rojas Flores,5029609316,18
Rafael Tellez Ortiz,3072603275,24
Domingo Fernandez Martínez,5867329542,25
Domingo Alemán Martínez,6285674037,21
Fernanda Durazo Vazquez,8183712939,25
Brian Calles Islas,5642679717,20
Kim Cuevas Medina,1440515008,23
Kim Valenzuela Pino,5498743812,20
Karla Aldama Medina,7614048246,18
Susana Nuñez Valle,9023838002,20
Sebastián Nuñez Rojas,5314456906,20
José Arredondo Ramirez,4494910731,25
Adán Jimenez Heras,7074711365,25
Mariana Elías Arredondo,0391767280,24
Juan Mata Balderrama,4032618869,21
Ada Pulido Ayala,4773656934,19
Brian Medina Galaz,0911694259,25
Sebastián Alemán Aldama,0114357248,21
César Ramirez Encinas,8051007780,18
Ernesto Monteverde Nuñez,8681810252,20
Fernanda Camacho Mendoza,9364453877,22
Karina Encinas Mancera,3242100181,23
Alberto Yanes Reyes,2811271379,22
Juan Caro Pino,7639639624,22
Ema Calles Pulido,6671858262,22
Mario Monteverde Piña,5110690651,18
Fernanda Orozco Yanes,3023594164,25
Teresa Elías Ramos,2499664703,23
Ernesto Yanes Rojas,6760739154,20
Alberto Medina Almada,2659106992,23
Czarina Lobo Monteverde,5014807517,19
Regina Valle Cruz,2043209852,23
Alan Rosas García,9358214397,19
Luis Fernandez Cruz,5258616739,18
Rosa Cano Camacho,6789688776,22
Czarina Reyes Valenzuela,7965391537,19
Alberto Vazquez Caro,7312237076,23
Czarina Orozco Galaz,9168980646,20
José Alemán Mata,9822757470,18
Alberto Ramos Camacho,9007779440,19
Elvia Pulido Cuevas,6305890294,23
Raquel Ortiz Cuevas,8896508873,19
Kenia Alemán Mancera,9057472425,24
Carlos Ozuna Medina,0913586812,21
Juan Andre Rosales,1547359516,23
Alberto López Arvizu,6500867735,18
Lourdes Mendoza Valle,0850658512,22
Karen Medina Balderrama,7722584189,25
Julián Orozco Valle,3921001446,18
Karla Nuñez Espinoza,8416843829,25
Karla Medina Pérez,6321762487,21
César Yanes Encinas,9703565801,24
Guadalupe Garza Ortiz,7753680353,20
Alan Piña Coronado,9766906385,22
Kenia Pérez Flores,6327583159,20
Ernesto González Orozco,5296484359,21
Carlos Tellez Monteverde,1510787343,22
Sebastián Aldama Reza,5211980316,21
José Romero Nuñez,7379578431,22
Regina Balderrama Andre,1104379199,23
Regina Cadena Alemán,3648009166,21
Armando González Durazo,9175551874,20
Luis Ramirez Encinas,6306027353,18
Rafael Martínez Espinoza,4543645973,19
Sebastián Camacho Balderrama,2517018384,24
Julio Tellez Pérez,4761610972,25
Julio Valenzuela Peña,0311880748,18
Kenia Aldama Ozuna,1938747546,18
Kevin Domínguez Aldama,9999303949,24
María Garza Peña,4858409338,20
Juan Moreno Arredondo,8731354925,20
José Aldama Tellez,3551850897,21
Lourdes Nuñez Medina,6855726615,20
Eva Reyes Wong,9718867966,20
Alberto Valenzuela Heras,6612846969,21
César Aldama Mendez,9384144261,20
Ernesto Orozco Aldama,2628287264,23
Adán Balderrama Mancera,6657143752,25
Luis Pulido Peña,2806236964,23
Guadalupe Balderrama Peña,8174029558,20
Mario Flores Fernandez,5435366861,25
Carlos Ayala López,2782541102,22
Sebastián Cuevas Vazquez,8084237299,21
Adán Verduzco Cabada,2602840966,25
Kimberly Castañeda Wong,0843021843,23
César Cuevas Andre,6200748815,21
Kevin Calles Orozco,8847162220,18
Alberto Wong López,8154396486,19
Guadalupe Orozco Ayala,5465514533,19
Isabel Andre González,9353919588,23
Julio Camacho Nuñez,9539507335,19
Alan Reyes Mancera,6940559164,22
Regina Encinas Cabada,8659389492,22
Isabel Rojas Encinas,8351235701,25
Ema Caro Mancera,4084826194,24
Isabel Mata Flores,5985454180,20
Isabel Cano Leo,9373806625,21
María Cabada Elías,1022943591,20
Julián Córdova Mendez,6329389956,20
María López Espinoza,2650054255,19
Kim Ochoa Reza,6890783019,25
Socorro Ochoa Valenzuela,6783660803,18
Mario Gutierrez Islas,4141489540,18
Alberto González Pulido,3221907381,19
Julio Domínguez Calles,3536758111,25
Domingo Pino Lobo,7010846947,21
Julián Castañeda Cruz,2940697287,20
Brian Fernandez Domínguez,6902600723,21
América Fernandez Heras,5658826703,21
Rosa Pérez Chávez,3521335307,23
Rafael Romero Jimenez,3124304570,21
Carlos Cuevas Espinoza,7387509295,25
Raquel Tellez Reyes,2825615359,24
Rafael Cano Romero,2463976503,21
Armando Ozuna Moreno,6952804436,21
Susana Leo Pino,8885975580,25
Isabel Martínez Jimenez,4975559541,19
Fernanda Flores Vazquez,5114909086,22
Eva Rodríguez Valenzuela,8182171906,21
Carlos Castañeda Caro,5423764100,20
Karla Domínguez Flores,0230395450,21
Kimberly Ortiz Aldama,5911843208,20
Mario Yanes González,2997206852,22
Julián Rosas Rosales,7062201891,23
Mario González Castañeda,7319294153,22
Carlos Ochoa Flores,0052840176,19
Socorro Castañeda Rodríguez,1114685541,20
Juan Ramos Romero,8015880199,25
Domingo Rodríguez Espinoza,3326675390,24
Alan Tellez Orozco,2876899178,22
Ana Arroyo Reyes,9653498548,22
Susana Cabada Lobo,5660378953,23
América Alemán Rodríguez,8185258723,25
Alan Mata Cuevas,0887871783,18
Karina Arvizu Peña,0135518755,22
Fernanda Elías Rosales,0714606371,23
Guadalupe Aldama Caro,8694537172,20
Isabel Coronado Ramirez,4057009496,19
María Vazquez Alemán,7500045782,20
Karen Castañeda Mata,0286725051,18
Isabel Cadena Rojas,9839358992,18
César Rodríguez Jimenez,9128207071,23
César Valenzuela Alemán,8926651746,18
Julio Romero Ozuna,5649992422,21
Kenia Fernandez Arvizu,5117623155,22
Carlos Valenzuela Domínguez,3624996045,23
Domingo Wong Piña,6749809779,20
Guadalupe Reyes Reza,1199544621,18
Regina Pérez Alemán,6501529546,18
Karla Alemán Calles,6227693470,24
Ana Domínguez Cabada,7298440526,22
Armando Ortiz Andre,0136488808,20
Juan Chávez Durazo,9706588308,23
Carlos Valle Leo,4325164373,24
Kimberly Flores Yanes,9129630780,24
Adán Pino Ortiz,6488149886,19
Isabel Medina Galaz,7081158001,18
Mario Elías Córdova,6024667557,23
Teresa Mancera Arroyo,7222890292,22
Eva Lobo Yanes,3214693594,18
Mario Mancera Domínguez,9410036703,18
Lourdes Ramos Caro,6499761810,25
María Mata Cabada,1546366927,23
Alan Rodríguez Ayala,8488729534,24
Alberto Arroyo Espinoza,2558334465,18
Julio González Vazquez,7646002876,18
Ernesto Vazquez Cruz,2532715724,20
Kimberly Pulido Nuñez,8727314538,19
José González Leo,6536920436,20
Elvia Moreno Islas,1449382112,22
Rosa González Córdova,2070896007,20
Adán Rosas Martínez,7405567896,21
Teresa Andre Ozuna,2066398540,24
Elvia Rosas Arvizu,9745261444,21
César Encinas Verduzco,9751756294,23
Eva Alemán Ozuna,4703271317,23
Mario Alemán Encinas,8244743096,23
Kenia Balderrama Encinas,6119907545,18
César Ayala Galaz,1220051164,21
Karen Islas Ayala,0366969467,21
Mario Balderrama Rojas,2139048050,25
Alberto Cabada Reyes,2917729441,24
Alan Espinoza Tellez,4237072360,23
Ema Ortiz Leo,2012708949,24
Teresa Reza Martínez,7843169610,24
Kenia Mendez Cruz,7716559999,24
Regina Aldama Ayala,0618746414,24
Mario Romero Orozco,5256061734,25
Ana Nuñez Rojas,5641114165,23
César Pulido Ochoa,8675004945,18
Domingo Alemán Camacho,0327558986,24
Eva Ramirez Pino,0076031430,25
Mariana Martínez Arvizu,4511326307,18
Kim González Córdova,9022113671,21
Ema García Lobo,4244455853,20
Julián Balderrama Chávez,1603538348,23
José Elías Rosas,5686934982,22
Adán Ramirez Reyes,0041138123,25
Kim Chávez Romero,0350603634,18
Elvia Rojas Andre,8650292842,21
Julio Aldama Monteverde,3827475330,18
Karina Domínguez Castañeda,8716825008,25
Karina Martínez Garza,1497302768,22
Alberto Cuevas Arvizu,4265104557,20
José Cadena Piña,8053539844,24
Adán Elías Chávez,8005188124,24
Rafael Yanes Reyes,5888207947,25
Fernanda Espinoza Ochoa,6535444008,21
Kevin Caro García,6404889110,21
Eva Cadena Heras,3210661661,21
Armando Jimenez Mendoza,4696018235,24
César Flores Rosas,4398643371,25
Alberto Castañeda Ozuna,6980575851,24
Carlos Gutierrez Gutierrez,5824855152,20
Eva Reza García,5517210387,20
Rosa Encinas García,6801822023,20
Kimberly Romero Pulido,2248900232,21
Alberto Camacho Monteverde,6746153105,24
Alan Flores Nuñez,9849248812,25
Brian Nuñez Pino,4346092265,25
Brian Verduzco Mendoza,3315058743,18
Brian Peña Rodríguez,8229943347,23
Karen Ramos Yanes,0023917756,25
Raquel Balderrama Coronado,1716170454,21
Rafael Mendez Galaz,5388159429,25
Luis Jimenez Pino,8656367310,21
Juan Medina Alemán,2416578021,19
Karina Rosas Nuñez,2816496686,24
Adán González Flores,7184022678,23
Adán Almada Martínez,8429096467,25
Rosa Cuevas Pérez,5213171315,18
Sebastián Andre Nuñez,4252807770,24
Julio Mancera Mendez,6581899811,24
Ada Espinoza Rodríguez,6850677014,23
Elvia Ortiz Espinoza,0035965170,22
Adán Ramos Medina,8590616840,25
América Aldama Balderrama,2431712033,24
Ana Domínguez Monteverde,8077364651,25
Mario Orozco Jimenez,8308287137,21
José Pérez Ramos,3478107889,21
Sebastián Romero Pulido,7682889383,19
Julián Flores Monteverde,6032732336,25
Rafael Domínguez Wong,3363629168,23
Eva Cuevas Rosas,4414250553,19
Julián Aldama Cruz,8819091559,21
Ernesto Aldama Ortiz,5011986191,25
Kimberly Romero Calles,3817647310,21
Sebastián Orozco Arvizu,0213876668,18
Regina Valle Rodríguez,0613102795,23
América Romero Córdova,7067669221,21
Juan Rodríguez Mendoza,1609278062,25
Brian Peña Nuñez,4010734902,19
Adán Calles Lobo,7933801445,18
Ana Rojas Pérez,0458683361,24
Fernanda Ayala Mancera,7343921154,21
Alberto Vazquez Ochoa,6040369606,22
Socorro Escalante Yanes,9718262349,19
Fernanda Calles Lobo,7267366713,23
María Tellez Medina,0071161975,18
Ernesto Espinoza Moreno,4066795786,22
Alan Chávez Pino,9211471774,20
José Moreno Monteverde,5543137364,18
Sebastián Wong Heras,2119837673,18
Armando Ramos Piña,7193329205,23
Ema Castañeda Ramirez,4402164258,25
Ana Ramos Vazquez,4985970815,20
Czarina Rosales Leo,1702002844,20
César Ramos Pulido,1687540665,21
Armando Escalante Mendoza,7946346016,25
Juan Flores Calles,7219139706,22
Julio Heras Mendez,3309762904,19
César Rodríguez Lobo,9425099735,23
Rosa Ochoa Rosas,2185759813,25
César Elías Cabada,5454508773,18
Kevin Camacho Cuevas,7810791564,22
Mario Espinoza Cruz,8366656289,20
América Rojas Ochoa,9806384846,22
Alan Castañeda Nuñez,9927667357,18
César Aldama Orozco,6276514120,25
Kimberly Ayala Camacho,8322562525,20
